,Slack,SD,File,Machines,Accepted Load,Rejected Load,Available Resource
2445,0.5,0.179,S6,170,4124059,5899664,10023723
2446,0.5,0.179,S7,170,5498338,4525385,10023723
2447,0.5,0.179,S8,170,5938180,4085543,10023723
2448,0.5,0.179,S9,170,5687204,4336519,10023723
2449,0.5,0.179,S10,170,6687396,3336327,10023723
2450,0.5,0.185,S1,10,1276556,8747167,2065670
2451,0.5,0.185,S2,10,839603,9184120,1954910
2452,0.5,0.185,S3,10,797462,9226261,1389990
2453,0.5,0.185,S4,10,714015,9309708,1785580
2454,0.5,0.185,S5,10,807203,9216520,1768280
2455,0.5,0.185,S6,10,1061121,8962602,1789680
2456,0.5,0.185,S7,10,767485,9256238,1960130
2457,0.5,0.185,S8,10,990335,9033388,1782440
2458,0.5,0.185,S9,10,1138056,8885667,1813980
2459,0.5,0.185,S10,10,1143426,8880297,1982620
2460,0.5,0.185,S1,50,3281936,6741787,7679300
2461,0.5,0.185,S2,50,2980806,7042917,7670150
2462,0.5,0.185,S3,50,3101350,6922373,7118400
2463,0.5,0.185,S4,50,2302184,7721539,8868550
2464,0.5,0.185,S5,50,2774670,7249053,7648000
2465,0.5,0.185,S6,50,3215321,6808402,9994600
2466,0.5,0.185,S7,50,2962930,7060793,7600550
2467,0.5,0.185,S8,50,3160658,6863065,9495250
2468,0.5,0.185,S9,50,3312501,6711222,8349350
2469,0.5,0.185,S10,50,2817824,7205899,6862850
2470,0.5,0.185,S1,90,4840698,5183025,10023723
2471,0.5,0.185,S2,90,3632021,6391702,10023723
2472,0.5,0.185,S3,90,3835272,6188451,10023723
2473,0.5,0.185,S4,90,4799745,5223978,10023723
2474,0.5,0.185,S5,90,4808137,5215586,10023723
2475,0.5,0.185,S6,90,4961335,5062388,10023723
2476,0.5,0.185,S7,90,5015319,5008404,10023723
2477,0.5,0.185,S8,90,5159144,4864579,10023723
2478,0.5,0.185,S9,90,5393074,4630649,10023723
2479,0.5,0.185,S10,90,4131022,5892701,10023723
2480,0.5,0.185,S1,130,6269405,3754318,10023723
2481,0.5,0.185,S2,130,5189266,4834457,10023723
2482,0.5,0.185,S3,130,5069975,4953748,10023723
2483,0.5,0.185,S4,130,4993981,5029742,10023723
2484,0.5,0.185,S5,130,6026954,3996769,10023723
2485,0.5,0.185,S6,130,6183711,3840012,10023723
2486,0.5,0.185,S7,130,6022469,4001254,10023723
2487,0.5,0.185,S8,130,6075637,3948086,10023723
2488,0.5,0.185,S9,130,4618052,5405671,10023723
2489,0.5,0.185,S10,130,6029183,3994540,10023723
2490,0.5,0.185,S1,170,6179620,3844103,10023723
2491,0.5,0.185,S2,170,4512759,5510964,10023723
2492,0.5,0.185,S3,170,5317166,4706557,10023723
2493,0.5,0.185,S4,170,5676208,4347515,10023723
2494,0.5,0.185,S5,170,5529411,4494312,10023723
2495,0.5,0.185,S6,170,5765471,4258252,10023723
2496,0.5,0.185,S7,170,6157651,3866072,10023723
2497,0.5,0.185,S8,170,6190730,3832993,10023723
2498,0.5,0.185,S9,170,4469497,5554226,10023723
2499,0.5,0.185,S10,170,5877928,4145795,10023723
2500,0.5,0.192,S1,10,941206,9082517,1881320
2501,0.5,0.192,S2,10,798354,9225369,1833400
2502,0.5,0.192,S3,10,1298006,8725717,2268460
2503,0.5,0.192,S4,10,870879,9152844,1922950
2504,0.5,0.192,S5,10,1345378,8678345,1961300
2505,0.5,0.192,S6,10,1260359,8763364,1993240
2506,0.5,0.192,S7,10,1191918,8831805,1911780
2507,0.5,0.192,S8,10,818758,9204965,1874070
2508,0.5,0.192,S9,10,1237812,8785911,2118830
2509,0.5,0.192,S10,10,776719,9247004,2041860
2510,0.5,0.192,S1,50,2599193,7424530,6649800
2511,0.5,0.192,S2,50,2085256,7938467,9778850
2512,0.5,0.192,S3,50,3001051,7022672,8271900
2513,0.5,0.192,S4,50,2590888,7432835,6892200
2514,0.5,0.192,S5,50,3023785,6999938,7963000
2515,0.5,0.192,S6,50,2799352,7224371,9498000
2516,0.5,0.192,S7,50,3310332,6713391,9181000
2517,0.5,0.192,S8,50,3249053,6774670,7417550
2518,0.5,0.192,S9,50,2984346,7039377,10023723
2519,0.5,0.192,S10,50,2768050,7255673,6877050
2520,0.5,0.192,S1,90,4955011,5068712,10023723
2521,0.5,0.192,S2,90,4086977,5936746,10023723
2522,0.5,0.192,S3,90,4964619,5059104,10023723
2523,0.5,0.192,S4,90,4940138,5083585,10023723
2524,0.5,0.192,S5,90,4853863,5169860,10023723
2525,0.5,0.192,S6,90,4591264,5432459,10023723
2526,0.5,0.192,S7,90,5111242,4912481,10023723
2527,0.5,0.192,S8,90,4931204,5092519,10023723
2528,0.5,0.192,S9,90,4094720,5929003,10023723
2529,0.5,0.192,S10,90,4654892,5368831,10023723
2530,0.5,0.192,S1,130,6045577,3978146,10023723
2531,0.5,0.192,S2,130,6170484,3853239,10023723
2532,0.5,0.192,S3,130,5297664,4726059,10023723
2533,0.5,0.192,S4,130,5755740,4267983,10023723
2534,0.5,0.192,S5,130,6257413,3766310,10023723
2535,0.5,0.192,S6,130,6032813,3990910,10023723
2536,0.5,0.192,S7,130,5981387,4042336,10023723
2537,0.5,0.192,S8,130,6318531,3705192,10023723
2538,0.5,0.192,S9,130,4842034,5181689,10023723
2539,0.5,0.192,S10,130,6061512,3962211,10023723
2540,0.5,0.192,S1,170,5226666,4797057,10023723
2541,0.5,0.192,S2,170,6205771,3817952,10023723
2542,0.5,0.192,S3,170,5793663,4230060,10023723
2543,0.5,0.192,S4,170,4754572,5269151,10023723
2544,0.5,0.192,S5,170,4355231,5668492,10023723
2545,0.5,0.192,S6,170,3305934,6717789,10023723
2546,0.5,0.192,S7,170,5516202,4507521,10023723
2547,0.5,0.192,S8,170,4828531,5195192,10023723
2548,0.5,0.192,S9,170,4836068,5187655,10023723
2549,0.5,0.192,S10,170,6415696,3608027,10023723
2550,0.5,0.208,S1,10,956374,9067349,1878870
2551,0.5,0.208,S2,10,1237653,8786070,2151850
2552,0.5,0.208,S3,10,1120283,8903440,1936820
2553,0.5,0.208,S4,10,1130776,8892947,1963610
2554,0.5,0.208,S5,10,1011312,9012411,1848400
2555,0.5,0.208,S6,10,1173729,8849994,1933210
2556,0.5,0.208,S7,10,1062637,8961086,1872760
2557,0.5,0.208,S8,10,1338764,8684959,1937660
2558,0.5,0.208,S9,10,1226691,8797032,2209730
2559,0.5,0.208,S10,10,1030361,8993362,1746100
2560,0.5,0.208,S1,50,2918930,7104793,7557950
2561,0.5,0.208,S2,50,2426948,7596775,9586800
2562,0.5,0.208,S3,50,2623453,7400270,6970350
2563,0.5,0.208,S4,50,3559147,6464576,7996950
2564,0.5,0.208,S5,50,2735347,7288376,9392400
2565,0.5,0.208,S6,50,3018044,7005679,8454850
2566,0.5,0.208,S7,50,2856565,7167158,9190750
2567,0.5,0.208,S8,50,2533315,7490408,7889150
2568,0.5,0.208,S9,50,2416202,7607521,6720300
2569,0.5,0.208,S10,50,2750491,7273232,9090600
2570,0.5,0.208,S1,90,4858502,5165221,10023723
2571,0.5,0.208,S2,90,5301927,4721796,10023723
2572,0.5,0.208,S3,90,4164059,5859664,10023723
2573,0.5,0.208,S4,90,4875668,5148055,10023723
2574,0.5,0.208,S5,90,4943914,5079809,10023723
2575,0.5,0.208,S6,90,4749695,5274028,10023723
2576,0.5,0.208,S7,90,3791778,6231945,10023723
2577,0.5,0.208,S8,90,4770849,5252874,10023723
2578,0.5,0.208,S9,90,4792614,5231109,10023723
2579,0.5,0.208,S10,90,4665373,5358350,10023723
2580,0.5,0.208,S1,130,5920748,4102975,10023723
2581,0.5,0.208,S2,130,6474485,3549238,10023723
2582,0.5,0.208,S3,130,5612606,4411117,10023723
2583,0.5,0.208,S4,130,4707109,5316614,10023723
2584,0.5,0.208,S5,130,6012038,4011685,10023723
2585,0.5,0.208,S6,130,5907336,4116387,10023723
2586,0.5,0.208,S7,130,6526985,3496738,10023723
2587,0.5,0.208,S8,130,5979161,4044562,10023723
2588,0.5,0.208,S9,130,6230752,3792971,10023723
2589,0.5,0.208,S10,130,4892379,5131344,10023723
2590,0.5,0.208,S1,170,4642124,5381599,10023723
2591,0.5,0.208,S2,170,6419372,3604351,10023723
2592,0.5,0.208,S3,170,5751409,4272314,10023723
2593,0.5,0.208,S4,170,4924606,5099117,10023723
2594,0.5,0.208,S5,170,6157440,3866283,10023723
2595,0.5,0.208,S6,170,5500728,4522995,10023723
2596,0.5,0.208,S7,170,4418738,5604985,10023723
2597,0.5,0.208,S8,170,5620927,4402796,10023723
2598,0.5,0.208,S9,170,5124364,4899359,10023723
2599,0.5,0.208,S10,170,4892010,5131713,10023723
2600,0.5,0.217,S1,10,1107484,8916239,1639950
2601,0.5,0.217,S2,10,1024869,8998854,1521050
2602,0.5,0.217,S3,10,1124233,8899490,1859170
2603,0.5,0.217,S4,10,1207430,8816293,1920140
2604,0.5,0.217,S5,10,1119190,8904533,1954470
2605,0.5,0.217,S6,10,1356015,8667708,1699440
2606,0.5,0.217,S7,10,1363767,8659956,1926020
2607,0.5,0.217,S8,10,1297699,8726024,1845110
2608,0.5,0.217,S9,10,1269935,8753788,2194340
2609,0.5,0.217,S10,10,1276058,8747665,1804970
2610,0.5,0.217,S1,50,3560904,6462819,7868100
2611,0.5,0.217,S2,50,3176921,6846802,8967200
2612,0.5,0.217,S3,50,2469639,7554084,6847900
2613,0.5,0.217,S4,50,2911079,7112644,7617450
2614,0.5,0.217,S5,50,2651600,7372123,6905800
2615,0.5,0.217,S6,50,2992353,7031370,6484000
2616,0.5,0.217,S7,50,3199328,6824395,9930450
2617,0.5,0.217,S8,50,2854208,7169515,7048700
2618,0.5,0.217,S9,50,2817414,7206309,6918150
2619,0.5,0.217,S10,50,3133792,6889931,8107700
2620,0.5,0.217,S1,90,4783800,5239923,10023723
2621,0.5,0.217,S2,90,4844537,5179186,10023723
2622,0.5,0.217,S3,90,4844217,5179506,10023723
2623,0.5,0.217,S4,90,5158702,4865021,10023723
2624,0.5,0.217,S5,90,4412854,5610869,10023723
2625,0.5,0.217,S6,90,4584177,5439546,10023723
2626,0.5,0.217,S7,90,3991476,6032247,10023723
2627,0.5,0.217,S8,90,4653120,5370603,10023723
2628,0.5,0.217,S9,90,3834543,6189180,10023723
2629,0.5,0.217,S10,90,4623014,5400709,10023723
2630,0.5,0.217,S1,130,5099752,4923971,10023723
2631,0.5,0.217,S2,130,5592979,4430744,10023723
2632,0.5,0.217,S3,130,6349856,3673867,10023723
2633,0.5,0.217,S4,130,4447560,5576163,10023723
2634,0.5,0.217,S5,130,5305115,4718608,10023723
2635,0.5,0.217,S6,130,5905742,4117981,10023723
2636,0.5,0.217,S7,130,4876255,5147468,10023723
2637,0.5,0.217,S8,130,4680686,5343037,10023723
2638,0.5,0.217,S9,130,5059780,4963943,10023723
2639,0.5,0.217,S10,130,4536569,5487154,10023723
2640,0.5,0.217,S1,170,5039957,4983766,10023723
2641,0.5,0.217,S2,170,6123414,3900309,10023723
2642,0.5,0.217,S3,170,4705050,5318673,10023723
2643,0.5,0.217,S4,170,5573017,4450706,10023723
2644,0.5,0.217,S5,170,6939413,3084310,10023723
2645,0.5,0.217,S6,170,5823342,4200381,10023723
2646,0.5,0.217,S7,170,5056151,4967572,10023723
2647,0.5,0.217,S8,170,5174276,4849447,10023723
2648,0.5,0.217,S9,170,5260409,4763314,10023723
2649,0.5,0.217,S10,170,4588390,5435333,10023723
2650,0.5,0.227,S1,10,1014676,9009047,2028350
2651,0.5,0.227,S2,10,1144207,8879516,1702180
2652,0.5,0.227,S3,10,1204419,8819304,1908590
2653,0.5,0.227,S4,10,1076666,8947057,2392950
2654,0.5,0.227,S5,10,983472,9040251,1983360
2655,0.5,0.227,S6,10,1178912,8844811,2157290
2656,0.5,0.227,S7,10,995997,9027726,1883260
2657,0.5,0.227,S8,10,1014373,9009350,1548230
2658,0.5,0.227,S9,10,955800,9067923,2016850
2659,0.5,0.227,S10,10,1070657,8953066,1843670
2660,0.5,0.227,S1,50,2260399,7763324,6723000
2661,0.5,0.227,S2,50,2754986,7268737,6877300
2662,0.5,0.227,S3,50,2840729,7182994,7226700
2663,0.5,0.227,S4,50,2407199,7616524,7584800
2664,0.5,0.227,S5,50,2934538,7089185,9167650
2665,0.5,0.227,S6,50,2953772,7069951,10023723
2666,0.5,0.227,S7,50,2925604,7098119,7678800
2667,0.5,0.227,S8,50,3121365,6902358,8423650
2668,0.5,0.227,S9,50,3026089,6997634,7447800
2669,0.5,0.227,S10,50,2659627,7364096,6866850
2670,0.5,0.227,S1,90,4838886,5184837,10023723
2671,0.5,0.227,S2,90,4955522,5068201,10023723
2672,0.5,0.227,S3,90,4556392,5467331,10023723
2673,0.5,0.227,S4,90,5040061,4983662,10023723
2674,0.5,0.227,S5,90,4394637,5629086,10023723
2675,0.5,0.227,S6,90,4897572,5126151,10023723
2676,0.5,0.227,S7,90,4281584,5742139,10023723
2677,0.5,0.227,S8,90,4833034,5190689,10023723
2678,0.5,0.227,S9,90,5092586,4931137,10023723
2679,0.5,0.227,S10,90,4431494,5592229,10023723
2680,0.5,0.227,S1,130,6120601,3903122,10023723
2681,0.5,0.227,S2,130,5993525,4030198,10023723
2682,0.5,0.227,S3,130,4514767,5508956,10023723
2683,0.5,0.227,S4,130,6346935,3676788,10023723
2684,0.5,0.227,S5,130,6258224,3765499,10023723
2685,0.5,0.227,S6,130,4383758,5639965,10023723
2686,0.5,0.227,S7,130,4727041,5296682,10023723
2687,0.5,0.227,S8,130,5325412,4698311,10023723
2688,0.5,0.227,S9,130,4238245,5785478,10023723
2689,0.5,0.227,S10,130,4389378,5634345,10023723
2690,0.5,0.227,S1,170,5436919,4586804,10023723
2691,0.5,0.227,S2,170,4606700,5417023,10023723
2692,0.5,0.227,S3,170,5162087,4861636,10023723
2693,0.5,0.227,S4,170,6275251,3748472,10023723
2694,0.5,0.227,S5,170,5395165,4628558,10023723
2695,0.5,0.227,S6,170,4897844,5125879,10023723
2696,0.5,0.227,S7,170,5666670,4357053,10023723
2697,0.5,0.227,S8,170,5636191,4387532,10023723
2698,0.5,0.227,S9,170,5946673,4077050,10023723
2699,0.5,0.227,S10,170,4914646,5109077,10023723
2700,0.5,0.238,S1,10,1214991,8808732,1822290
2701,0.5,0.238,S2,10,858749,9164974,1874640
2702,0.5,0.238,S3,10,1033776,8989947,1884820
2703,0.5,0.238,S4,10,1101123,8922600,2037420
2704,0.5,0.238,S5,10,1014408,9009315,1904170
2705,0.5,0.238,S6,10,951186,9072537,1710950
2706,0.5,0.238,S7,10,1285217,8738506,2365410
2707,0.5,0.238,S8,10,939889,9083834,1903050
2708,0.5,0.238,S9,10,1104500,8919223,2027360
2709,0.5,0.238,S10,10,1099736,8923987,1894510
2710,0.5,0.238,S1,50,2871759,7151964,9420500
2711,0.5,0.238,S2,50,2581892,7441831,6074050
2712,0.5,0.238,S3,50,2748763,7274960,8901800
2713,0.5,0.238,S4,50,3372550,6651173,9292300
2714,0.5,0.238,S5,50,2644250,7379473,6740450
2715,0.5,0.238,S6,50,3285475,6738248,9349050
2716,0.5,0.238,S7,50,2821286,7202437,6935350
2717,0.5,0.238,S8,50,2828530,7195193,6123400
2718,0.5,0.238,S9,50,3268423,6755300,8012850
2719,0.5,0.238,S10,50,2784192,7239531,9984300
2720,0.5,0.238,S1,90,4967117,5056606,10023723
2721,0.5,0.238,S2,90,5083799,4939924,10023723
2722,0.5,0.238,S3,90,4934786,5088937,10023723
2723,0.5,0.238,S4,90,4456745,5566978,10023723
2724,0.5,0.238,S5,90,5111327,4912396,10023723
2725,0.5,0.238,S6,90,4853159,5170564,10023723
2726,0.5,0.238,S7,90,4958365,5065358,10023723
2727,0.5,0.238,S8,90,3976615,6047108,10023723
2728,0.5,0.238,S9,90,5177475,4846248,10023723
2729,0.5,0.238,S10,90,4909068,5114655,10023723
2730,0.5,0.238,S1,130,3859646,6164077,10023723
2731,0.5,0.238,S2,130,5287743,4735980,10023723
2732,0.5,0.238,S3,130,6083146,3940577,10023723
2733,0.5,0.238,S4,130,5947451,4076272,10023723
2734,0.5,0.238,S5,130,6299833,3723890,10023723
2735,0.5,0.238,S6,130,6166107,3857616,10023723
2736,0.5,0.238,S7,130,5402607,4621116,10023723
2737,0.5,0.238,S8,130,5769506,4254217,10023723
2738,0.5,0.238,S9,130,6283832,3739891,10023723
2739,0.5,0.238,S10,130,4574550,5449173,10023723
2740,0.5,0.238,S1,170,4106593,5917130,10023723
2741,0.5,0.238,S2,170,5231728,4791995,10023723
2742,0.5,0.238,S3,170,5960666,4063057,10023723
2743,0.5,0.238,S4,170,6294310,3729413,10023723
2744,0.5,0.238,S5,170,6041157,3982566,10023723
2745,0.5,0.238,S6,170,4946458,5077265,10023723
2746,0.5,0.238,S7,170,5836589,4187134,10023723
2747,0.5,0.238,S8,170,4149330,5874393,10023723
2748,0.5,0.238,S9,170,5341776,4681947,10023723
2749,0.5,0.238,S10,170,4498972,5524751,10023723
2750,0.6,0.2,S1,10,1014278,9009445,1916620
2751,0.6,0.2,S2,10,1079411,8944312,1878550
2752,0.6,0.2,S3,10,907950,9115773,1997800
2753,0.6,0.2,S4,10,1012108,9011615,2178620
2754,0.6,0.2,S5,10,1134538,8889185,2362190
2755,0.6,0.2,S6,10,1140226,8883497,2007320
2756,0.6,0.2,S7,10,786433,9237290,1985120
2757,0.6,0.2,S8,10,1146729,8876994,2247270
2758,0.6,0.2,S9,10,1236987,8786736,2084950
2759,0.6,0.2,S10,10,1217713,8806010,2164200
2760,0.6,0.2,S1,50,3153684,6870039,9595800
2761,0.6,0.2,S2,50,3079361,6944362,9439200
2762,0.6,0.2,S3,50,2513576,7510147,10023723
2763,0.6,0.2,S4,50,3157343,6866380,10023723
2764,0.6,0.2,S5,50,2924522,7099201,7423250
2765,0.6,0.2,S6,50,2996397,7027326,7987100
2766,0.6,0.2,S7,50,3246363,6777360,8063900
2767,0.6,0.2,S8,50,2641551,7382172,6962250
2768,0.6,0.2,S9,50,3277334,6746389,10023723
2769,0.6,0.2,S10,50,2488840,7534883,9884900
2770,0.6,0.2,S1,90,4116909,5906814,10023723
2771,0.6,0.2,S2,90,4607825,5415898,10023723
2772,0.6,0.2,S3,90,5058244,4965479,10023723
2773,0.6,0.2,S4,90,4999083,5024640,10023723
2774,0.6,0.2,S5,90,4773930,5249793,10023723
2775,0.6,0.2,S6,90,4918835,5104888,10023723
2776,0.6,0.2,S7,90,4832859,5190864,10023723
2777,0.6,0.2,S8,90,4454729,5568994,10023723
2778,0.6,0.2,S9,90,4993949,5029774,10023723
2779,0.6,0.2,S10,90,4782679,5241044,10023723
2780,0.6,0.2,S1,130,5120753,4902970,10023723
2781,0.6,0.2,S2,130,5171476,4852247,10023723
2782,0.6,0.2,S3,130,5485200,4538523,10023723
2783,0.6,0.2,S4,130,5590037,4433686,10023723
2784,0.6,0.2,S5,130,4459944,5563779,10023723
2785,0.6,0.2,S6,130,4068963,5954760,10023723
2786,0.6,0.2,S7,130,5764582,4259141,10023723
2787,0.6,0.2,S8,130,4494762,5528961,10023723
2788,0.6,0.2,S9,130,3469897,6553826,10023723
2789,0.6,0.2,S10,130,6308994,3714729,10023723
2790,0.6,0.2,S1,170,5020036,5003687,10023723
2791,0.6,0.2,S2,170,4565508,5458215,10023723
2792,0.6,0.2,S3,170,5999072,4024651,10023723
2793,0.6,0.2,S4,170,5948468,4075255,10023723
2794,0.6,0.2,S5,170,4468281,5555442,10023723
2795,0.6,0.2,S6,170,5199222,4824501,10023723
2796,0.6,0.2,S7,170,5668133,4355590,10023723
2797,0.6,0.2,S8,170,5100328,4923395,10023723
2798,0.6,0.2,S9,170,6009965,4013758,10023723
2799,0.6,0.2,S10,170,4565503,5458220,10023723
2800,0.6,0.3,S1,10,1191074,8832649,2196060
2801,0.6,0.3,S2,10,1306699,8717024,2008340
2802,0.6,0.3,S3,10,963340,9060383,1949520
2803,0.6,0.3,S4,10,829520,9194203,1873320
2804,0.6,0.3,S5,10,908563,9115160,1702130
2805,0.6,0.3,S6,10,1040099,8983624,2196230
2806,0.6,0.3,S7,10,819320,9204403,1866630
2807,0.6,0.3,S8,10,818862,9204861,1999330
2808,0.6,0.3,S9,10,942061,9081662,1962900
2809,0.6,0.3,S10,10,1201720,8822003,2198150
2810,0.6,0.3,S1,50,3071909,6951814,9634400
2811,0.6,0.3,S2,50,2822755,7200968,10023723
2812,0.6,0.3,S3,50,2624299,7399424,6491250
2813,0.6,0.3,S4,50,2493935,7529788,6315750
2814,0.6,0.3,S5,50,2947794,7075929,8050550
2815,0.6,0.3,S6,50,2963998,7059725,10023723
2816,0.6,0.3,S7,50,2482773,7540950,9891350
2817,0.6,0.3,S8,50,3033160,6990563,7566700
2818,0.6,0.3,S9,50,2936921,7086802,7619800
2819,0.6,0.3,S10,50,3064916,6958807,9257650
2820,0.6,0.3,S1,90,4837358,5186365,10023723
2821,0.6,0.3,S2,90,4843714,5180009,10023723
2822,0.6,0.3,S3,90,5132359,4891364,10023723
2823,0.6,0.3,S4,90,4081112,5942611,10023723
2824,0.6,0.3,S5,90,4171049,5852674,10023723
2825,0.6,0.3,S6,90,4547179,5476544,10023723
2826,0.6,0.3,S7,90,4798671,5225052,10023723
2827,0.6,0.3,S8,90,5088575,4935148,10023723
2828,0.6,0.3,S9,90,4927979,5095744,10023723
2829,0.6,0.3,S10,90,4693943,5329780,10023723
2830,0.6,0.3,S1,130,6028782,3994941,10023723
2831,0.6,0.3,S2,130,4722278,5301445,10023723
2832,0.6,0.3,S3,130,5317699,4706024,10023723
2833,0.6,0.3,S4,130,4620926,5402797,10023723
2834,0.6,0.3,S5,130,5435633,4588090,10023723
2835,0.6,0.3,S6,130,4266503,5757220,10023723
2836,0.6,0.3,S7,130,5667862,4355861,10023723
2837,0.6,0.3,S8,130,4990663,5033060,10023723
2838,0.6,0.3,S9,130,5757095,4266628,10023723
2839,0.6,0.3,S10,130,5944822,4078901,10023723
2840,0.6,0.3,S1,170,5065874,4957849,10023723
2841,0.6,0.3,S2,170,4963859,5059864,10023723
2842,0.6,0.3,S3,170,5243369,4780354,10023723
2843,0.6,0.3,S4,170,4234625,5789098,10023723
2844,0.6,0.3,S5,170,5082425,4941298,10023723
2845,0.6,0.3,S6,170,6295881,3727842,10023723
2846,0.6,0.3,S7,170,6256271,3767452,10023723
2847,0.6,0.3,S8,170,4420390,5603333,10023723
2848,0.6,0.3,S9,170,4614345,5409378,10023723
2849,0.6,0.3,S10,170,3326883,6696840,10023723
2850,0.6,0.24,S1,10,1131777,8891946,1856570
2851,0.6,0.24,S2,10,1165429,8858294,1985450
2852,0.6,0.24,S3,10,1155616,8868107,2135850
2853,0.6,0.24,S4,10,837094,9186629,1747370
2854,0.6,0.24,S5,10,1179516,8844207,1785620
2855,0.6,0.24,S6,10,1305152,8718571,2110400
2856,0.6,0.24,S7,10,832787,9190936,2092750
2857,0.6,0.24,S8,10,705369,9318354,2022630
2858,0.6,0.24,S9,10,1193061,8830662,2088580
2859,0.6,0.24,S10,10,1136580,8887143,1982440
2860,0.6,0.24,S1,50,2956195,7067528,7229700
2861,0.6,0.24,S2,50,2531765,7491958,9476900
2862,0.6,0.24,S3,50,2765655,7258068,6672350
2863,0.6,0.24,S4,50,2980665,7043058,7555050
2864,0.6,0.24,S5,50,3061784,6961939,9206150
2865,0.6,0.24,S6,50,2601256,7422467,6770500
2866,0.6,0.24,S7,50,2969069,7054654,9532800
2867,0.6,0.24,S8,50,2463713,7560010,9524800
2868,0.6,0.24,S9,50,2600576,7423147,6953050
2869,0.6,0.24,S10,50,2703113,7320610,10023723
2870,0.6,0.24,S1,90,4821119,5202604,10023723
2871,0.6,0.24,S2,90,4630150,5393573,10023723
2872,0.6,0.24,S3,90,3934563,6089160,10023723
2873,0.6,0.24,S4,90,4927293,5096430,10023723
2874,0.6,0.24,S5,90,4391237,5632486,10023723
2875,0.6,0.24,S6,90,4772381,5251342,10023723
2876,0.6,0.24,S7,90,4775803,5247920,10023723
2877,0.6,0.24,S8,90,3961459,6062264,10023723
2878,0.6,0.24,S9,90,5115682,4908041,10023723
2879,0.6,0.24,S10,90,3656534,6367189,10023723
2880,0.6,0.24,S1,130,5429465,4594258,10023723
2881,0.6,0.24,S2,130,5348568,4675155,10023723
2882,0.6,0.24,S3,130,4970998,5052725,10023723
2883,0.6,0.24,S4,130,4578234,5445489,10023723
2884,0.6,0.24,S5,130,6156257,3867466,10023723
2885,0.6,0.24,S6,130,4971233,5052490,10023723
2886,0.6,0.24,S7,130,4923994,5099729,10023723
2887,0.6,0.24,S8,130,5308263,4715460,10023723
2888,0.6,0.24,S9,130,3836494,6187229,10023723
2889,0.6,0.24,S10,130,4010250,6013473,10023723
2890,0.6,0.24,S1,170,5466032,4557691,10023723
2891,0.6,0.24,S2,170,4944307,5079416,10023723
2892,0.6,0.24,S3,170,4630603,5393120,10023723
2893,0.6,0.24,S4,170,4558677,5465046,10023723
2894,0.6,0.24,S5,170,6197890,3825833,10023723
2895,0.6,0.24,S6,170,4501766,5521957,10023723
2896,0.6,0.24,S7,170,5573017,4450706,10023723
2897,0.6,0.24,S8,170,2910855,7112868,10023723
2898,0.6,0.24,S9,170,3669225,6354498,10023723
2899,0.6,0.24,S10,170,4596741,5426982,10023723
2900,0.6,0.25,S1,10,1209391,8814332,1930460
2901,0.6,0.25,S2,10,921109,9102614,1761700
2902,0.6,0.25,S3,10,912820,9110903,1988470
2903,0.6,0.25,S4,10,782447,9241276,1956870
2904,0.6,0.25,S5,10,1195261,8828462,1729840
2905,0.6,0.25,S6,10,1089006,8934717,1962990
2906,0.6,0.25,S7,10,1056664,8967059,2048770
2907,0.6,0.25,S8,10,1089402,8934321,1737340
2908,0.6,0.25,S9,10,876791,9146932,2060450
2909,0.6,0.25,S10,10,1038092,8985631,1833700
2910,0.6,0.25,S1,50,2577615,7446108,6834750
2911,0.6,0.25,S2,50,3048023,6975700,9133400
2912,0.6,0.25,S3,50,2625307,7398416,10023723
2913,0.6,0.25,S4,50,2871137,7152586,10023723
2914,0.6,0.25,S5,50,2570285,7453438,6829850
2915,0.6,0.25,S6,50,3257257,6766466,9327700
2916,0.6,0.25,S7,50,2720166,7303557,9810700
2917,0.6,0.25,S8,50,2551055,7472668,6819800
2918,0.6,0.25,S9,50,2241145,7782578,7142050
2919,0.6,0.25,S10,50,2938893,7084830,10023723
2920,0.6,0.25,S1,90,4280653,5743070,10023723
2921,0.6,0.25,S2,90,4209812,5813911,10023723
2922,0.6,0.25,S3,90,4729396,5294327,10023723
2923,0.6,0.25,S4,90,4939012,5084711,10023723
2924,0.6,0.25,S5,90,4700479,5323244,10023723
2925,0.6,0.25,S6,90,3444102,6579621,10023723
2926,0.6,0.25,S7,90,4837190,5186533,10023723
2927,0.6,0.25,S8,90,5056536,4967187,10023723
2928,0.6,0.25,S9,90,4513174,5510549,10023723
2929,0.6,0.25,S10,90,4851286,5172437,10023723
2930,0.6,0.25,S1,130,4764223,5259500,10023723
2931,0.6,0.25,S2,130,5688267,4335456,10023723
2932,0.6,0.25,S3,130,5859519,4164204,10023723
2933,0.6,0.25,S4,130,4371546,5652177,10023723
2934,0.6,0.25,S5,130,4777399,5246324,10023723
2935,0.6,0.25,S6,130,5241799,4781924,10023723
2936,0.6,0.25,S7,130,3740770,6282953,10023723
2937,0.6,0.25,S8,130,5433420,4590303,10023723
2938,0.6,0.25,S9,130,3819045,6204678,10023723
2939,0.6,0.25,S10,130,5192081,4831642,10023723
2940,0.6,0.25,S1,170,4798534,5225189,10023723
2941,0.6,0.25,S2,170,6088933,3934790,10023723
2942,0.6,0.25,S3,170,5988508,4035215,10023723
2943,0.6,0.25,S4,170,4548097,5475626,10023723
