,Slack,SD,File,Machines,Accepted Load,Rejected Load,Available Resource
2615,0.5,0.217,S6,50,2731187,6802897,6758150
2616,0.5,0.217,S7,50,3035805,6498279,8734000
2617,0.5,0.217,S8,50,3375853,6158231,8693050
2618,0.5,0.217,S9,50,2608592,6925492,6361500
2619,0.5,0.217,S10,50,2250260,7283824,5862450
2620,0.5,0.217,S1,90,4914204,4619880,9534084
2621,0.5,0.217,S2,90,5312951,4221133,9534084
2622,0.5,0.217,S3,90,4594029,4940055,9534084
2623,0.5,0.217,S4,90,4260513,5273571,9534084
2624,0.5,0.217,S5,90,5233273,4300811,9534084
2625,0.5,0.217,S6,90,3984997,5549087,9534084
2626,0.5,0.217,S7,90,4480470,5053614,9534084
2627,0.5,0.217,S8,90,5469124,4064960,9534084
2628,0.5,0.217,S9,90,4225669,5308415,9534084
2629,0.5,0.217,S10,90,4541186,4992898,9534084
2630,0.5,0.217,S1,130,5497639,4036445,9534084
2631,0.5,0.217,S2,130,4113110,5420974,9534084
2632,0.5,0.217,S3,130,5831669,3702415,9534084
2633,0.5,0.217,S4,130,5787554,3746530,9534084
2634,0.5,0.217,S5,130,4131000,5403084,9534084
2635,0.5,0.217,S6,130,5544516,3989568,9534084
2636,0.5,0.217,S7,130,4378770,5155314,9534084
2637,0.5,0.217,S8,130,4785819,4748265,9534084
2638,0.5,0.217,S9,130,5264362,4269722,9534084
2639,0.5,0.217,S10,130,5212788,4321296,9534084
2640,0.5,0.217,S1,170,4463673,5070411,9534084
2641,0.5,0.217,S2,170,4277491,5256593,9534084
2642,0.5,0.217,S3,170,4879001,4655083,9534084
2643,0.5,0.217,S4,170,6002019,3532065,9534084
2644,0.5,0.217,S5,170,4749683,4784401,9534084
2645,0.5,0.217,S6,170,5931553,3602531,9534084
2646,0.5,0.217,S7,170,4423166,5110918,9534084
2647,0.5,0.217,S8,170,4916091,4617993,9534084
2648,0.5,0.217,S9,170,4609810,4924274,9534084
2649,0.5,0.217,S10,170,5210882,4323202,9534084
2650,0.5,0.227,S1,10,1052930,8481154,1777460
2651,0.5,0.227,S2,10,506350,9027734,1219000
2652,0.5,0.227,S3,10,932286,8601798,1610890
2653,0.5,0.227,S4,10,699594,8834490,2273500
2654,0.5,0.227,S5,10,1075358,8458726,1727260
2655,0.5,0.227,S6,10,980146,8553938,1757700
2656,0.5,0.227,S7,10,965422,8568662,1729840
2657,0.5,0.227,S8,10,764386,8769698,1504890
2658,0.5,0.227,S9,10,1029399,8504685,1791580
2659,0.5,0.227,S10,10,1003486,8530598,1908560
2660,0.5,0.227,S1,50,3444878,6089206,8747150
2661,0.5,0.227,S2,50,2774351,6759733,7746350
2662,0.5,0.227,S3,50,3031836,6502248,8125900
2663,0.5,0.227,S4,50,2468409,7065675,6418100
2664,0.5,0.227,S5,50,2894331,6639753,8042200
2665,0.5,0.227,S6,50,2459205,7074879,5673250
2666,0.5,0.227,S7,50,2895433,6638651,7389900
2667,0.5,0.227,S8,50,2048947,7485137,5976700
2668,0.5,0.227,S9,50,2309108,7224976,9534084
2669,0.5,0.227,S10,50,3229454,6304630,8708150
2670,0.5,0.227,S1,90,4996125,4537959,9534084
2671,0.5,0.227,S2,90,4114663,5419421,9534084
2672,0.5,0.227,S3,90,5363791,4170293,9534084
2673,0.5,0.227,S4,90,2961155,6572929,9534084
2674,0.5,0.227,S5,90,3982688,5551396,9534084
2675,0.5,0.227,S6,90,4953995,4580089,9534084
2676,0.5,0.227,S7,90,5458327,4075757,9534084
2677,0.5,0.227,S8,90,5166367,4367717,9534084
2678,0.5,0.227,S9,90,4399725,5134359,9534084
2679,0.5,0.227,S10,90,5156369,4377715,9534084
2680,0.5,0.227,S1,130,4140162,5393922,9534084
2681,0.5,0.227,S2,130,4447740,5086344,9534084
2682,0.5,0.227,S3,130,5854681,3679403,9534084
2683,0.5,0.227,S4,130,3960075,5574009,9534084
2684,0.5,0.227,S5,130,4320315,5213769,9534084
2685,0.5,0.227,S6,130,4611718,4922366,9534084
2686,0.5,0.227,S7,130,5588169,3945915,9534084
2687,0.5,0.227,S8,130,5766632,3767452,9534084
2688,0.5,0.227,S9,130,4804078,4730006,9534084
2689,0.5,0.227,S10,130,5797168,3736916,9534084
2690,0.5,0.227,S1,170,5155830,4378254,9534084
2691,0.5,0.227,S2,170,5062685,4471399,9534084
2692,0.5,0.227,S3,170,5442928,4091156,9534084
2693,0.5,0.227,S4,170,3870083,5664001,9534084
2694,0.5,0.227,S5,170,4373527,5160557,9534084
2695,0.5,0.227,S6,170,5044015,4490069,9534084
2696,0.5,0.227,S7,170,4850362,4683722,9534084
2697,0.5,0.227,S8,170,5911062,3623022,9534084
2698,0.5,0.227,S9,170,4945202,4588882,9534084
2699,0.5,0.227,S10,170,4734443,4799641,9534084
2700,0.5,0.238,S1,10,875059,8659025,1959090
2701,0.5,0.238,S2,10,970100,8563984,2008740
2702,0.5,0.238,S3,10,886234,8647850,1763930
2703,0.5,0.238,S4,10,805106,8728978,1526670
2704,0.5,0.238,S5,10,1128010,8406074,1607070
2705,0.5,0.238,S6,10,955379,8578705,1335580
2706,0.5,0.238,S7,10,1314446,8219638,1651840
2707,0.5,0.238,S8,10,860458,8673626,1764740
2708,0.5,0.238,S9,10,993275,8540809,1627420
2709,0.5,0.238,S10,10,963576,8570508,1824670
2710,0.5,0.238,S1,50,2904299,6629785,9366700
2711,0.5,0.238,S2,50,3106667,6427417,6292100
2712,0.5,0.238,S3,50,2801751,6732333,7872650
2713,0.5,0.238,S4,50,3280859,6253225,8821750
2714,0.5,0.238,S5,50,3149694,6384390,7412800
2715,0.5,0.238,S6,50,1892573,7641511,5695650
2716,0.5,0.238,S7,50,2729653,6804431,7539750
2717,0.5,0.238,S8,50,3293881,6240203,8987050
2718,0.5,0.238,S9,50,3266839,6267245,7827300
2719,0.5,0.238,S10,50,2585042,6949042,5701600
2720,0.5,0.238,S1,90,5142105,4391979,9534084
2721,0.5,0.238,S2,90,3814362,5719722,9534084
2722,0.5,0.238,S3,90,3727034,5807050,9534084
2723,0.5,0.238,S4,90,4078511,5455573,9534084
2724,0.5,0.238,S5,90,3875791,5658293,9534084
2725,0.5,0.238,S6,90,5146464,4387620,9534084
2726,0.5,0.238,S7,90,5430302,4103782,9534084
2727,0.5,0.238,S8,90,4931936,4602148,9534084
2728,0.5,0.238,S9,90,4470760,5063324,9534084
2729,0.5,0.238,S10,90,3829867,5704217,9534084
2730,0.5,0.238,S1,130,5917037,3617047,9534084
2731,0.5,0.238,S2,130,5857495,3676589,9534084
2732,0.5,0.238,S3,130,4152452,5381632,9534084
2733,0.5,0.238,S4,130,4271380,5262704,9534084
2734,0.5,0.238,S5,130,6036558,3497526,9534084
2735,0.5,0.238,S6,130,5654959,3879125,9534084
2736,0.5,0.238,S7,130,5708648,3825436,9534084
2737,0.5,0.238,S8,130,4445165,5088919,9534084
2738,0.5,0.238,S9,130,4876525,4657559,9534084
2739,0.5,0.238,S10,130,4830418,4703666,9534084
2740,0.5,0.238,S1,170,3855418,5678666,9534084
2741,0.5,0.238,S2,170,5881400,3652684,9534084
2742,0.5,0.238,S3,170,4613447,4920637,9534084
2743,0.5,0.238,S4,170,4489000,5045084,9534084
2744,0.5,0.238,S5,170,5222002,4312082,9534084
2745,0.5,0.238,S6,170,5802878,3731206,9534084
2746,0.5,0.238,S7,170,4274002,5260082,9534084
2747,0.5,0.238,S8,170,5148797,4385287,9534084
2748,0.5,0.238,S9,170,4872542,4661542,9534084
2749,0.5,0.238,S10,170,3656863,5877221,9534084
2750,0.6,0.2,S1,10,1099775,8434309,1916720
2751,0.6,0.2,S2,10,862755,8671329,1739540
2752,0.6,0.2,S3,10,810138,8723946,1505570
2753,0.6,0.2,S4,10,1224595,8309489,1704080
2754,0.6,0.2,S5,10,884213,8649871,1806210
2755,0.6,0.2,S6,10,702756,8831328,2054750
2756,0.6,0.2,S7,10,814140,8719944,1733330
2757,0.6,0.2,S8,10,1079404,8454680,1549650
2758,0.6,0.2,S9,10,1029397,8504687,1341600
2759,0.6,0.2,S10,10,1287694,8246390,1758560
2760,0.6,0.2,S1,50,3690801,5843283,7941350
2761,0.6,0.2,S2,50,2909679,6624405,7887450
2762,0.6,0.2,S3,50,2774030,6760054,8883850
2763,0.6,0.2,S4,50,3258673,6275411,6740800
2764,0.6,0.2,S5,50,2460990,7073094,6728550
2765,0.6,0.2,S6,50,2590455,6943629,7980400
2766,0.6,0.2,S7,50,2774733,6759351,8887950
2767,0.6,0.2,S8,50,3054670,6479414,8939150
2768,0.6,0.2,S9,50,2732301,6801783,7734100
2769,0.6,0.2,S10,50,2759080,6775004,8255800
2770,0.6,0.2,S1,90,4023163,5510921,9534084
2771,0.6,0.2,S2,90,5029070,4505014,9534084
2772,0.6,0.2,S3,90,4068590,5465494,9534084
2773,0.6,0.2,S4,90,4137530,5396554,9534084
2774,0.6,0.2,S5,90,5026598,4507486,9534084
2775,0.6,0.2,S6,90,5242992,4291092,9534084
2776,0.6,0.2,S7,90,4039742,5494342,9534084
2777,0.6,0.2,S8,90,5315401,4218683,9534084
2778,0.6,0.2,S9,90,5230008,4304076,9534084
2779,0.6,0.2,S10,90,4072220,5461864,9534084
2780,0.6,0.2,S1,130,4539991,4994093,9534084
2781,0.6,0.2,S2,130,5718346,3815738,9534084
2782,0.6,0.2,S3,130,4141694,5392390,9534084
2783,0.6,0.2,S4,130,4705887,4828197,9534084
2784,0.6,0.2,S5,130,5701426,3832658,9534084
2785,0.6,0.2,S6,130,2408930,7125154,9534084
2786,0.6,0.2,S7,130,5376342,4157742,9534084
2787,0.6,0.2,S8,130,4664794,4869290,9534084
2788,0.6,0.2,S9,130,5468280,4065804,9534084
2789,0.6,0.2,S10,130,4303394,5230690,9534084
2790,0.6,0.2,S1,170,4642399,4891685,9534084
2791,0.6,0.2,S2,170,4683785,4850299,9534084
2792,0.6,0.2,S3,170,4348100,5185984,9534084
2793,0.6,0.2,S4,170,5228735,4305349,9534084
2794,0.6,0.2,S5,170,4603019,4931065,9534084
2795,0.6,0.2,S6,170,5638646,3895438,9534084
2796,0.6,0.2,S7,170,5753340,3780744,9534084
2797,0.6,0.2,S8,170,5508805,4025279,9534084
2798,0.6,0.2,S9,170,5328149,4205935,9534084
2799,0.6,0.2,S10,170,4684717,4849367,9534084
2800,0.6,0.3,S1,10,817933,8716151,1722580
2801,0.6,0.3,S2,10,1080866,8453218,1744700
2802,0.6,0.3,S3,10,884798,8649286,1772160
2803,0.6,0.3,S4,10,1078519,8455565,1361300
2804,0.6,0.3,S5,10,677232,8856852,1872510
2805,0.6,0.3,S6,10,681722,8852362,1622370
2806,0.6,0.3,S7,10,1151643,8382441,1422060
2807,0.6,0.3,S8,10,806290,8727794,1644670
2808,0.6,0.3,S9,10,1152049,8382035,1423380
2809,0.6,0.3,S10,10,857107,8676977,1603440
2810,0.6,0.3,S1,50,2731138,6802946,7633400
2811,0.6,0.3,S2,50,2718876,6815208,9534084
2812,0.6,0.3,S3,50,2656502,6877582,7842100
2813,0.6,0.3,S4,50,2849016,6685068,7540650
2814,0.6,0.3,S5,50,2837117,6696967,9500900
2815,0.6,0.3,S6,50,2379741,7154343,8175600
2816,0.6,0.3,S7,50,3141955,6392129,8923200
2817,0.6,0.3,S8,50,2709672,6824412,8336400
2818,0.6,0.3,S9,50,2856208,6677876,9247750
2819,0.6,0.3,S10,50,3363400,6170684,7568200
2820,0.6,0.3,S1,90,5171166,4362918,9534084
2821,0.6,0.3,S2,90,4982875,4551209,9534084
2822,0.6,0.3,S3,90,4681281,4852803,9534084
2823,0.6,0.3,S4,90,4179857,5354227,9534084
2824,0.6,0.3,S5,90,5211659,4322425,9534084
2825,0.6,0.3,S6,90,5414100,4119984,9534084
2826,0.6,0.3,S7,90,4774169,4759915,9534084
2827,0.6,0.3,S8,90,5095780,4438304,9534084
2828,0.6,0.3,S9,90,4779371,4754713,9534084
2829,0.6,0.3,S10,90,5114577,4419507,9534084
2830,0.6,0.3,S1,130,4249647,5284437,9534084
2831,0.6,0.3,S2,130,5071212,4462872,9534084
2832,0.6,0.3,S3,130,5108329,4425755,9534084
2833,0.6,0.3,S4,130,5896891,3637193,9534084
2834,0.6,0.3,S5,130,4603056,4931028,9534084
2835,0.6,0.3,S6,130,4456469,5077615,9534084
2836,0.6,0.3,S7,130,4545614,4988470,9534084
2837,0.6,0.3,S8,130,5069479,4464605,9534084
2838,0.6,0.3,S9,130,4241136,5292948,9534084
2839,0.6,0.3,S10,130,4858079,4676005,9534084
2840,0.6,0.3,S1,170,4302662,5231422,9534084
2841,0.6,0.3,S2,170,5208489,4325595,9534084
2842,0.6,0.3,S3,170,5303007,4231077,9534084
2843,0.6,0.3,S4,170,5176008,4358076,9534084
2844,0.6,0.3,S5,170,4599620,4934464,9534084
2845,0.6,0.3,S6,170,4343254,5190830,9534084
2846,0.6,0.3,S7,170,4481851,5052233,9534084
2847,0.6,0.3,S8,170,5238810,4295274,9534084
2848,0.6,0.3,S9,170,4778051,4756033,9534084
2849,0.6,0.3,S10,170,4925630,4608454,9534084
2850,0.6,0.24,S1,10,1019768,8514316,1813840
2851,0.6,0.24,S2,10,845272,8688812,1729270
2852,0.6,0.24,S3,10,776603,8757481,1635500
2853,0.6,0.24,S4,10,962885,8571199,1878920
2854,0.6,0.24,S5,10,1258459,8275625,1671030
2855,0.6,0.24,S6,10,929394,8604690,1757120
2856,0.6,0.24,S7,10,875400,8658684,1899810
2857,0.6,0.24,S8,10,1213735,8320349,1907240
2858,0.6,0.24,S9,10,786591,8747493,1429850
2859,0.6,0.24,S10,10,940631,8593453,1737030
2860,0.6,0.24,S1,50,2969924,6564160,9534084
2861,0.6,0.24,S2,50,3233763,6300321,8718300
2862,0.6,0.24,S3,50,2370677,7163407,6049700
2863,0.6,0.24,S4,50,2643383,6890701,7708000
2864,0.6,0.24,S5,50,3502697,6031387,8522950
2865,0.6,0.24,S6,50,3044881,6489203,7790300
2866,0.6,0.24,S7,50,3466988,6067096,8990550
2867,0.6,0.24,S8,50,3260810,6273274,7309600
2868,0.6,0.24,S9,50,2378463,7155621,6512700
2869,0.6,0.24,S10,50,2614469,6919615,7317050
2870,0.6,0.24,S1,90,5291183,4242901,9534084
2871,0.6,0.24,S2,90,5175158,4358926,9534084
2872,0.6,0.24,S3,90,5203706,4330378,9534084
2873,0.6,0.24,S4,90,4260341,5273743,9534084
2874,0.6,0.24,S5,90,5233163,4300921,9534084
2875,0.6,0.24,S6,90,3611371,5922713,9534084
2876,0.6,0.24,S7,90,3978687,5555397,9534084
2877,0.6,0.24,S8,90,5024915,4509169,9534084
2878,0.6,0.24,S9,90,3675054,5859030,9534084
2879,0.6,0.24,S10,90,4366747,5167337,9534084
2880,0.6,0.24,S1,130,5900812,3633272,9534084
2881,0.6,0.24,S2,130,4925486,4608598,9534084
2882,0.6,0.24,S3,130,5719040,3815044,9534084
2883,0.6,0.24,S4,130,4688715,4845369,9534084
2884,0.6,0.24,S5,130,5957940,3576144,9534084
2885,0.6,0.24,S6,130,3977315,5556769,9534084
2886,0.6,0.24,S7,130,4274867,5259217,9534084
2887,0.6,0.24,S8,130,3948321,5585763,9534084
2888,0.6,0.24,S9,130,5205036,4329048,9534084
2889,0.6,0.24,S10,130,4569239,4964845,9534084
2890,0.6,0.24,S1,170,5857745,3676339,9534084
2891,0.6,0.24,S2,170,5868836,3665248,9534084
2892,0.6,0.24,S3,170,5865779,3668305,9534084
2893,0.6,0.24,S4,170,2900369,6633715,9534084
2894,0.6,0.24,S5,170,4948112,4585972,9534084
2895,0.6,0.24,S6,170,4760739,4773345,9534084
2896,0.6,0.24,S7,170,4250456,5283628,9534084
2897,0.6,0.24,S8,170,5333172,4200912,9534084
2898,0.6,0.24,S9,170,4524493,5009591,9534084
2899,0.6,0.24,S10,170,4556122,4977962,9534084
2900,0.6,0.25,S1,10,923819,8610265,1972120
2901,0.6,0.25,S2,10,1139695,8394389,1772320
2902,0.6,0.25,S3,10,1149248,8384836,1710490
2903,0.6,0.25,S4,10,1254123,8279961,1624050
2904,0.6,0.25,S5,10,1305929,8228155,1728810
2905,0.6,0.25,S6,10,1227295,8306789,1684160
2906,0.6,0.25,S7,10,768518,8765566,1591440
2907,0.6,0.25,S8,10,742953,8791131,1471920
2908,0.6,0.25,S9,10,1109149,8424935,1292320
2909,0.6,0.25,S10,10,1115107,8418977,1615290
2910,0.6,0.25,S1,50,3194225,6339859,6781300
2911,0.6,0.25,S2,50,3386918,6147166,8273850
2912,0.6,0.25,S3,50,2870711,6663373,5781300
2913,0.6,0.25,S4,50,2494891,7039193,7871750
2914,0.6,0.25,S5,50,2731994,6802090,8453000
2915,0.6,0.25,S6,50,3504465,6029619,7813000
2916,0.6,0.25,S7,50,2552843,6981241,5649050
2917,0.6,0.25,S8,50,3091961,6442123,6987650
2918,0.6,0.25,S9,50,2624350,6909734,7897900
2919,0.6,0.25,S10,50,2556756,6977328,8308650
2920,0.6,0.25,S1,90,4102749,5431335,9534084
2921,0.6,0.25,S2,90,3737867,5796217,9534084
2922,0.6,0.25,S3,90,4549553,4984531,9534084
2923,0.6,0.25,S4,90,5423139,4110945,9534084
2924,0.6,0.25,S5,90,5177507,4356577,9534084
2925,0.6,0.25,S6,90,5263024,4271060,9534084
2926,0.6,0.25,S7,90,4752760,4781324,9534084
2927,0.6,0.25,S8,90,4101372,5432712,9534084
2928,0.6,0.25,S9,90,5347517,4186567,9534084
2929,0.6,0.25,S10,90,3706522,5827562,9534084
2930,0.6,0.25,S1,130,4291212,5242872,9534084
2931,0.6,0.25,S2,130,5580269,3953815,9534084
2932,0.6,0.25,S3,130,4212744,5321340,9534084
2933,0.6,0.25,S4,130,3612894,5921190,9534084
2934,0.6,0.25,S5,130,4600507,4933577,9534084
2935,0.6,0.25,S6,130,4970145,4563939,9534084
2936,0.6,0.25,S7,130,5438333,4095751,9534084
2937,0.6,0.25,S8,130,4790594,4743490,9534084
2938,0.6,0.25,S9,130,5162718,4371366,9534084
2939,0.6,0.25,S10,130,4285043,5249041,9534084
2940,0.6,0.25,S1,170,4316534,5217550,9534084
2941,0.6,0.25,S2,170,4443284,5090800,9534084
2942,0.6,0.25,S3,170,4189789,5344295,9534084
2943,0.6,0.25,S4,170,4975673,4558411,9534084
2944,0.6,0.25,S5,170,4406211,5127873,9534084
2945,0.6,0.25,S6,170,4982032,4552052,9534084
2946,0.6,0.25,S7,170,5083879,4450205,9534084
2947,0.6,0.25,S8,170,4318100,5215984,9534084
2948,0.6,0.25,S9,170,5438345,4095739,9534084
2949,0.6,0.25,S10,170,4462486,5071598,9534084
2950,0.6,0.207,S1,10,1012607,8521477,1734120
2951,0.6,0.207,S2,10,699655,8834429,1448070
2952,0.6,0.207,S3,10,878929,8655155,1453270
2953,0.6,0.207,S4,10,1175112,8358972,1578560
2954,0.6,0.207,S5,10,816469,8717615,1644550
2955,0.6,0.207,S6,10,1224793,8309291,1811880
2956,0.6,0.207,S7,10,852674,8681410,1636630
2957,0.6,0.207,S8,10,1001602,8532482,1776040
2958,0.6,0.207,S9,10,968880,8565204,1643880
2959,0.6,0.207,S10,10,1123265,8410819,2136940
2960,0.6,0.207,S1,50,2778663,6755421,8959050
2961,0.6,0.207,S2,50,3175353,6358731,9074550
2962,0.6,0.207,S3,50,2695336,6838748,8843350
2963,0.6,0.207,S4,50,2518053,7016031,5974550
2964,0.6,0.207,S5,50,3318338,6215746,7883350
2965,0.6,0.207,S6,50,3429174,6104910,9040650
2966,0.6,0.207,S7,50,2817087,6716997,9492600
2967,0.6,0.207,S8,50,3566338,5967746,8946450
2968,0.6,0.207,S9,50,3344046,6190038,9534084
2969,0.6,0.207,S10,50,3112824,6421260,6880150
2970,0.6,0.207,S1,90,5134931,4399153,9534084
2971,0.6,0.207,S2,90,5490137,4043947,9534084
2972,0.6,0.207,S3,90,5499234,4034850,9534084
2973,0.6,0.207,S4,90,4801027,4733057,9534084
2974,0.6,0.207,S5,90,5251460,4282624,9534084
2975,0.6,0.207,S6,90,4913582,4620502,9534084
2976,0.6,0.207,S7,90,4818014,4716070,9534084
2977,0.6,0.207,S8,90,5528742,4005342,9534084
2978,0.6,0.207,S9,90,4021996,5512088,9534084
2979,0.6,0.207,S10,90,5223309,4310775,9534084
2980,0.6,0.207,S1,130,4739171,4794913,9534084
2981,0.6,0.207,S2,130,5551874,3982210,9534084
2982,0.6,0.207,S3,130,4248661,5285423,9534084
2983,0.6,0.207,S4,130,5019425,4514659,9534084
2984,0.6,0.207,S5,130,4847051,4687033,9534084
2985,0.6,0.207,S6,130,4777524,4756560,9534084
2986,0.6,0.207,S7,130,4295520,5238564,9534084
2987,0.6,0.207,S8,130,4197097,5336987,9534084
2988,0.6,0.207,S9,130,4661663,4872421,9534084
2989,0.6,0.207,S10,130,5805368,3728716,9534084
2990,0.6,0.207,S1,170,4653006,4881078,9534084
2991,0.6,0.207,S2,170,5614937,3919147,9534084
2992,0.6,0.207,S3,170,5472242,4061842,9534084
2993,0.6,0.207,S4,170,4959689,4574395,9534084
2994,0.6,0.207,S5,170,4793164,4740920,9534084
2995,0.6,0.207,S6,170,4210460,5323624,9534084
2996,0.6,0.207,S7,170,5260735,4273349,9534084
2997,0.6,0.207,S8,170,5162047,4372037,9534084
2998,0.6,0.207,S9,170,3862117,5671967,9534084
2999,0.6,0.207,S10,170,4083696,5450388,9534084
3000,0.6,0.214,S1,10,606000,8928084,1433130
3001,0.6,0.214,S2,10,979986,8554098,1683300
3002,0.6,0.214,S3,10,1111016,8423068,1567330
3003,0.6,0.214,S4,10,903241,8630843,1671640
3004,0.6,0.214,S5,10,897078,8637006,1428630
3005,0.6,0.214,S6,10,999148,8534936,1706840
3006,0.6,0.214,S7,10,961277,8572807,1925620
3007,0.6,0.214,S8,10,795203,8738881,1754900
3008,0.6,0.214,S9,10,813483,8720601,1570570
3009,0.6,0.214,S10,10,1389995,8144089,1918850
3010,0.6,0.214,S1,50,3329533,6204551,7566000
3011,0.6,0.214,S2,50,3256816,6277268,9165250
3012,0.6,0.214,S3,50,3660759,5873325,8460150
3013,0.6,0.214,S4,50,2797983,6736101,7872900
3014,0.6,0.214,S5,50,3637118,5896966,8569800
3015,0.6,0.214,S6,50,3429140,6104944,8756750
3016,0.6,0.214,S7,50,2142621,7391463,5738800
3017,0.6,0.214,S8,50,2465066,7069018,5451600
3018,0.6,0.214,S9,50,3202350,6331734,8257900
3019,0.6,0.214,S10,50,3343212,6190872,9215550
3020,0.6,0.214,S1,90,5179794,4354290,9534084
3021,0.6,0.214,S2,90,5246940,4287144,9534084
3022,0.6,0.214,S3,90,3567006,5967078,9534084
3023,0.6,0.214,S4,90,5270592,4263492,9534084
3024,0.6,0.214,S5,90,4782149,4751935,9534084
3025,0.6,0.214,S6,90,5163984,4370100,9534084
3026,0.6,0.214,S7,90,5072261,4461823,9534084
3027,0.6,0.214,S8,90,3559390,5974694,9534084
3028,0.6,0.214,S9,90,4200891,5333193,9534084
3029,0.6,0.214,S10,90,3650626,5883458,9534084
3030,0.6,0.214,S1,130,5584320,3949764,9534084
3031,0.6,0.214,S2,130,4407189,5126895,9534084
3032,0.6,0.214,S3,130,5171557,4362527,9534084
3033,0.6,0.214,S4,130,4349043,5185041,9534084
3034,0.6,0.214,S5,130,4327399,5206685,9534084
3035,0.6,0.214,S6,130,4253051,5281033,9534084
3036,0.6,0.214,S7,130,4253149,5280935,9534084
3037,0.6,0.214,S8,130,4150283,5383801,9534084
3038,0.6,0.214,S9,130,4503816,5030268,9534084
3039,0.6,0.214,S10,130,4711674,4822410,9534084
3040,0.6,0.214,S1,170,4283882,5250202,9534084
3041,0.6,0.214,S2,170,5691210,3842874,9534084
3042,0.6,0.214,S3,170,3881307,5652777,9534084
3043,0.6,0.214,S4,170,4253060,5281024,9534084
3044,0.6,0.214,S5,170,4267391,5266693,9534084
3045,0.6,0.214,S6,170,5256210,4277874,9534084
3046,0.6,0.214,S7,170,3965756,5568328,9534084
3047,0.6,0.214,S8,170,4269604,5264480,9534084
3048,0.6,0.214,S9,170,4926532,4607552,9534084
3049,0.6,0.214,S10,170,5244676,4289408,9534084
3050,0.6,0.222,S1,10,768747,8765337,1915700
3051,0.6,0.222,S2,10,1103765,8430319,1861350
3052,0.6,0.222,S3,10,969231,8564853,1824220
3053,0.6,0.222,S4,10,1020815,8513269,1559020
3054,0.6,0.222,S5,10,836841,8697243,1430730
3055,0.6,0.222,S6,10,923205,8610879,1655020
3056,0.6,0.222,S7,10,821898,8712186,1732580
3057,0.6,0.222,S8,10,959335,8574749,2045550
3058,0.6,0.222,S9,10,812256,8721828,1666700
3059,0.6,0.222,S10,10,865376,8668708,1469360
3060,0.6,0.222,S1,50,2593638,6940446,6810200
3061,0.6,0.222,S2,50,2916982,6617102,7745400
3062,0.6,0.222,S3,50,3439080,6095004,9170700
3063,0.6,0.222,S4,50,3145782,6388302,8824850
3064,0.6,0.222,S5,50,2647017,6887067,8075500
3065,0.6,0.222,S6,50,2534384,6999700,5750300
3066,0.6,0.222,S7,50,2930813,6603271,8670000
3067,0.6,0.222,S8,50,2912850,6621234,7028900
3068,0.6,0.222,S9,50,2718277,6815807,7798800
3069,0.6,0.222,S10,50,2765481,6768603,8076300
3070,0.6,0.222,S1,90,5662419,3871665,9534084
3071,0.6,0.222,S2,90,4280676,5253408,9534084
3072,0.6,0.222,S3,90,4427965,5106119,9534084
3073,0.6,0.222,S4,90,4739384,4794700,9534084
3074,0.6,0.222,S5,90,4175590,5358494,9534084
3075,0.6,0.222,S6,90,3594054,5940030,9534084
3076,0.6,0.222,S7,90,4603267,4930817,9534084
3077,0.6,0.222,S8,90,4981338,4552746,9534084
3078,0.6,0.222,S9,90,5032389,4501695,9534084
3079,0.6,0.222,S10,90,5271235,4262849,9534084
3080,0.6,0.222,S1,130,4647995,4886089,9534084
3081,0.6,0.222,S2,130,4256122,5277962,9534084
3082,0.6,0.222,S3,130,4302480,5231604,9534084
3083,0.6,0.222,S4,130,4588047,4946037,9534084
3084,0.6,0.222,S5,130,4914970,4619114,9534084
3085,0.6,0.222,S6,130,4845118,4688966,9534084
3086,0.6,0.222,S7,130,4801523,4732561,9534084
3087,0.6,0.222,S8,130,4583788,4950296,9534084
3088,0.6,0.222,S9,130,5597921,3936163,9534084
3089,0.6,0.222,S10,130,5155959,4378125,9534084
3090,0.6,0.222,S1,170,4751005,4783079,9534084
3091,0.6,0.222,S2,170,4279204,5254880,9534084
3092,0.6,0.222,S3,170,4404420,5129664,9534084
3093,0.6,0.222,S4,170,5465129,4068955,9534084
3094,0.6,0.222,S5,170,5151224,4382860,9534084
3095,0.6,0.222,S6,170,4406986,5127098,9534084
3096,0.6,0.222,S7,170,4582583,4951501,9534084
3097,0.6,0.222,S8,170,2891453,6642631,9534084
3098,0.6,0.222,S9,170,5864778,3669306,9534084
3099,0.6,0.222,S10,170,5007161,4526923,9534084
3100,0.6,0.231,S1,10,928654,8605430,1567870
3101,0.6,0.231,S2,10,1273612,8260472,1663450
3102,0.6,0.231,S3,10,1078429,8455655,2105840
3103,0.6,0.231,S4,10,895517,8638567,1784690
3104,0.6,0.231,S5,10,971377,8562707,1670630
3105,0.6,0.231,S6,10,912427,8621657,2004510
3106,0.6,0.231,S7,10,1062756,8471328,1660590
3107,0.6,0.231,S8,10,1234534,8299550,1645040
3108,0.6,0.231,S9,10,813509,8720575,1671610
3109,0.6,0.231,S10,10,1039046,8495038,1672160
3110,0.6,0.231,S1,50,3055138,6478946,9534084
3111,0.6,0.231,S2,50,1867188,7666896,5865900
3112,0.6,0.231,S3,50,2872399,6661685,7190200
3113,0.6,0.231,S4,50,2782253,6751831,7643650
3114,0.6,0.231,S5,50,3004867,6529217,8397350
