,Slack,SD,Machines,Accepted Load,Rejected Load,Available Resource
1064,0.6,0.3,10,1350714.2,16390435.8,1890582
1065,0.6,0.3,20,2090392.2,15650757.8,3789318
1066,0.6,0.3,30,2364072.9,15377077.1,5576841
1067,0.6,0.3,40,2699182.3,15041967.7,7139716
1068,0.6,0.3,50,3281797.7,14459352.3,8724240
1069,0.6,0.3,60,3766853.9,13974296.1,10307736
1070,0.6,0.3,70,4317745.3,13423404.7,12092045
1071,0.6,0.3,80,4635566.4,13105583.6,14131048
1072,0.6,0.3,90,5075203.1,12665946.9,15721809
1073,0.6,0.3,100,5777231.1,11963918.9,17312080
1074,0.6,0.3,110,5949089.8,11792060.2,17741150
1075,0.6,0.3,120,6208690.1,11532459.9,17741150
1076,0.6,0.3,130,6609749.5,11131400.5,17741150
1077,0.6,0.3,140,6986444.8,10754705.2,17741150
1078,0.6,0.3,150,7123109.8,10618040.2,17741150
1079,0.6,0.3,160,7305509.4,10435640.6,17741150
1080,0.6,0.3,170,7758243.5,9982906.5,17741150
1081,0.6,0.3,180,7394849.4,10346300.6,17741150
1083,0.6,0.24,10,1243698.8,16497451.2,1928025
1084,0.6,0.24,20,1715846.3,16025303.7,3759752
1085,0.6,0.24,30,2238700.5,15502449.5,5737779
1086,0.6,0.24,40,2527042.3,15214107.7,7485128
1087,0.6,0.24,50,3080382.3,14660767.7,8779420
1088,0.6,0.24,60,3437455.5,14303694.5,10503432
1089,0.6,0.24,70,4170016.4,13571133.6,12159357
1090,0.6,0.24,80,4700326.5,13040823.5,13935928
1091,0.6,0.24,90,5281103.4,12460046.6,16444311
1092,0.6,0.24,100,5460988,12280162,17329430
1093,0.6,0.24,110,5999891.3,11741258.7,17741150
1094,0.6,0.24,120,6379406.1,11361743.9,17741150
1095,0.6,0.24,130,6644385,11096765,17741150
1096,0.6,0.24,140,6868626.8,10872523.2,17741150
1097,0.6,0.24,150,6636621.2,11104528.8,17741150
1098,0.6,0.24,160,6988281,10752869,17741150
1099,0.6,0.24,170,7164462.5,10576687.5,17741150
1100,0.6,0.24,180,7237165.5,10503984.5,17741150
1102,0.6,0.25,10,1375178.3,16365971.7,2045154
1103,0.6,0.25,20,1906312.2,15834837.8,3654360
1104,0.6,0.25,30,2440249.7,15300900.3,6151512
1105,0.6,0.25,40,3010707.5,14730442.5,7789160
1106,0.6,0.25,50,3146761.4,14594388.6,9223780
1107,0.6,0.25,60,3637219.4,14103930.6,10789788
1108,0.6,0.25,70,4337043.4,13404106.6,12485417
1109,0.6,0.25,80,4540954.4,13200195.6,14152088
1110,0.6,0.25,90,5050913,12690237,16398385
1111,0.6,0.25,100,5422344.5,12318805.5,17179535
1112,0.6,0.25,110,6081537.3,11659612.7,17741150
1113,0.6,0.25,120,6209725,11531425,17741150
1114,0.6,0.25,130,6780782.3,10960367.7,17741150
1115,0.6,0.25,140,6785556.6,10955593.4,17741150
1116,0.6,0.25,150,6984542,10756608,17741150
1117,0.6,0.25,160,7201333.9,10539816.1,17741150
1118,0.6,0.25,170,7258411,10482739,17741150
1119,0.6,0.25,180,7076631.1,10664518.9,17741150
1121,0.6,0.207,10,1257676.3,16483473.7,1919700
1122,0.6,0.207,20,2147276.3,15593873.7,3956642
1123,0.6,0.207,30,2309856.3,15431293.7,5861463
1124,0.6,0.207,40,2786923.3,14954226.7,7406600
1125,0.6,0.207,50,3133361.3,14607788.7,8977540
1126,0.6,0.207,60,3713421.8,14027728.2,11024532
1127,0.6,0.207,70,4067340,13673810,12820955
1128,0.6,0.207,80,4685160,13055990,14116912
1129,0.6,0.207,90,4924725.6,12816424.4,16268579
1130,0.6,0.207,100,5495074.6,12246075.4,17474485
1131,0.6,0.207,110,5994777.5,11746372.5,17713318
1132,0.6,0.207,120,6331997.2,11409152.8,17741150
1133,0.6,0.207,130,6719066.7,11022083.3,17741150
1134,0.6,0.207,140,6830482.4,10910667.6,17741150
1135,0.6,0.207,150,6966599.8,10774550.2,17741150
1136,0.6,0.207,160,7096015.1,10645134.9,17741150
1137,0.6,0.207,170,7489340.4,10251809.6,17741150
1138,0.6,0.207,180,7159487.7,10581662.3,17741150
1140,0.6,0.214,10,1312609.8,16428540.2,1860764
1141,0.6,0.214,20,1927557.1,15813592.9,3708982
1142,0.6,0.214,30,2397430.9,15343719.1,5501724
1143,0.6,0.214,40,2641216.3,15099933.7,7202432
1144,0.6,0.214,50,3029630.6,14711519.4,8677055
1145,0.6,0.214,60,3687284.5,14053865.5,11029512
1146,0.6,0.214,70,4067376.8,13673773.2,12555004
1147,0.6,0.214,80,4684964.9,13056185.1,14196600
1148,0.6,0.214,90,5015937.7,12725212.3,15281360
1149,0.6,0.214,100,5530573.5,12210576.5,17595105
1150,0.6,0.214,110,5954890.2,11786259.8,17741150
1151,0.6,0.214,120,6252291.4,11488858.6,17741150
1152,0.6,0.214,130,6723063.4,11018086.6,17741150
1153,0.6,0.214,140,6748855.1,10992294.9,17741150
1154,0.6,0.214,150,6434434.6,11306715.4,17741150
1155,0.6,0.214,160,7201814.5,10539335.5,17741150
1156,0.6,0.214,170,7233068.1,10508081.9,17741150
1157,0.6,0.214,180,7405687.2,10335462.8,17741150
1159,0.6,0.222,10,1305555.7,16435594.3,2023538
1160,0.6,0.222,20,1957741.5,15783408.5,3889374
1161,0.6,0.222,30,2230011.2,15511138.8,5498784
1162,0.6,0.222,40,2853314.8,14887835.2,7550388
1163,0.6,0.222,50,3060347.8,14680802.2,8767075
1164,0.6,0.222,60,3597330,14143820,10738860
1165,0.6,0.222,70,4320612.1,13420537.9,12734904
1166,0.6,0.222,80,4898707.3,12842442.7,14375240
1167,0.6,0.222,90,5432896.8,12308253.2,16409978
1168,0.6,0.222,100,5595514.6,12145635.4,17620075
1169,0.6,0.222,110,6119499.7,11621650.3,17741150
1170,0.6,0.222,120,6627611,11113539,17741150
1171,0.6,0.222,130,6677973.6,11063176.4,17741150
1172,0.6,0.222,140,7266800.7,10474349.3,17741150
1173,0.6,0.222,150,7449096.1,10292053.9,17741150
1174,0.6,0.222,160,7222500.5,10518649.5,17741150
1175,0.6,0.222,170,7518836.2,10222313.8,17741150
1176,0.6,0.222,180,7851581.4,9889568.6,17741150
1178,0.6,0.231,10,1325818.3,16415331.7,2090633
1179,0.6,0.231,20,1675395.6,16065754.4,3653682
1180,0.6,0.231,30,2175810,15565340,5744736
1181,0.6,0.231,40,2843342.4,14897807.6,7581448
1182,0.6,0.231,50,3162453.7,14578696.3,9033455
1183,0.6,0.231,60,3538636.8,14202513.2,10439070
1184,0.6,0.231,70,3911395.7,13829754.3,12462373
1185,0.6,0.231,80,4191341.7,13549808.3,15059507
1186,0.6,0.231,90,4891275.2,12849874.8,16321732
1187,0.6,0.231,100,5115279.7,12625870.3,17598665
1188,0.6,0.231,110,5646699.2,12094450.8,17741150
1189,0.6,0.231,120,6268019.5,11473130.5,17741150
1190,0.6,0.231,130,6112921.7,11628228.3,17741150
1191,0.6,0.231,140,6285939.1,11455210.9,17741150
1192,0.6,0.231,150,6258520.7,11482629.3,17741150
1193,0.6,0.231,160,7021892.6,10719257.4,17741150
1194,0.6,0.231,170,6838377.9,10902772.1,17741150
1195,0.6,0.231,180,6393842.8,11347307.2,17741150
1197,0.6,0.261,10,1284176.1,16456973.9,1978434
1198,0.6,0.261,20,1870445.3,15870704.7,4149950
1199,0.6,0.261,30,2357636,15383514,5844690
1200,0.6,0.261,40,2564002.6,15177147.4,7781172
1201,0.6,0.261,50,3183920.7,14557229.3,9475495
1202,0.6,0.261,60,3596960.1,14144189.9,11178186
1203,0.6,0.261,70,3835180.1,13905969.9,13422752
1204,0.6,0.261,80,4375844,13365306,13893104
1205,0.6,0.261,90,5083109,12658041,16793421
1206,0.6,0.261,100,5575569.3,12165580.7,17568395
1207,0.6,0.261,110,5902057,11839093,17733459
1208,0.6,0.261,120,6363317.8,11377832.2,17741150
1209,0.6,0.261,130,6711657.6,11029492.4,17741150
1210,0.6,0.261,140,6414181,11326969,17741150
1211,0.6,0.261,150,6700971.9,11040178.1,17741150
1212,0.6,0.261,160,7530898,10210252,17741150
1213,0.6,0.261,170,6276597.3,11464552.7,17741150
1214,0.6,0.261,180,7843950.8,9897199.2,17741150
1216,0.6,0.273,10,1306301.3,16434848.7,1968491
1217,0.6,0.273,20,2115714.9,15625435.1,3823208
1218,0.6,0.273,30,2425865.2,15315284.8,5468007
1219,0.6,0.273,40,2751536.9,14989613.1,7353492
1220,0.6,0.273,50,3100131.3,14641018.7,8757815
1221,0.6,0.273,60,3957541.9,13783608.1,10602216
1222,0.6,0.273,70,4192698.6,13548451.4,13139791
1223,0.6,0.273,80,4567752.8,13173397.2,13852080
1224,0.6,0.273,90,5088273.4,12652876.6,16190198
1225,0.6,0.273,100,5435914.1,12305235.9,17521525
1226,0.6,0.273,110,6058787.5,11682362.5,17741150
1227,0.6,0.273,120,6584635.8,11156514.2,17741150
1228,0.6,0.273,130,6539363,11201787,17741150
1229,0.6,0.273,140,6763290.4,10977859.6,17741150
1230,0.6,0.273,150,7097880.8,10643269.2,17741150
1231,0.6,0.273,160,7136272.6,10604877.4,17741150
1232,0.6,0.273,170,7455119.5,10286030.5,17741150
1233,0.6,0.273,180,7471183,10269967,17741150
1235,0.6,0.286,10,1289865.2,16451284.8,2008465
1236,0.6,0.286,20,1749682.3,15991467.7,3832980
1237,0.6,0.286,30,2405701.1,15335448.9,5754882
1238,0.6,0.286,40,2763283.9,14977866.1,6901276
1239,0.6,0.286,50,3233469.5,14507680.5,9566900
1240,0.6,0.286,60,3529938.2,14211211.8,11167278
1241,0.6,0.286,70,4129108.5,13612041.5,13120219
1242,0.6,0.286,80,4439330.6,13301819.4,14363811
1243,0.6,0.286,90,4875882.7,12865267.3,15879842
1244,0.6,0.286,100,5506271.3,12234878.7,17223040
1245,0.6,0.286,110,5722975.6,12018174.4,17741150
1246,0.6,0.286,120,6110143.9,11631006.1,17741150
1247,0.6,0.286,130,6421730.2,11319419.8,17741150
1248,0.6,0.286,140,7003833.8,10737316.2,17741150
1249,0.6,0.286,150,6995415.2,10745734.8,17741150
1250,0.6,0.286,160,7059130.1,10682019.9,17741150
1251,0.6,0.286,170,7285132.7,10456017.3,17741150
1252,0.6,0.286,180,6610403,11130747,17741150
1254,0.7,0.25,10,1311676.7,16429473.3,2050739
1255,0.7,0.25,20,1895987,15845163,3843812
1256,0.7,0.25,30,2205158.3,15535991.7,5909412
1257,0.7,0.25,40,2625121.8,15116028.2,7407428
1258,0.7,0.25,50,3034434.2,14706715.8,9456205
1259,0.7,0.25,60,3565231.9,14175918.1,10825680
1260,0.7,0.25,70,4049041.4,13692108.6,13318998
1261,0.7,0.25,80,4418093.9,13323056.1,14423587
1262,0.7,0.25,90,4592799.1,13148350.9,15690103
1263,0.7,0.25,100,5241663.4,12499486.6,17659140
1264,0.7,0.25,110,5508021.5,12233128.5,17741150
1265,0.7,0.25,120,6018418.6,11722731.4,17741150
1266,0.7,0.25,130,6395216.5,11345933.5,17741150
1267,0.7,0.25,140,6387170,11353980,17741150
1268,0.7,0.25,150,6315588.1,11425561.9,17741150
1269,0.7,0.25,160,6411550.8,11329599.2,17741150
1270,0.7,0.25,170,6553571,11187579,17741150
1271,0.7,0.25,180,6117926.1,11623223.9,17741150
1273,0.7,0.28,10,1388734.8,16352415.2,2001993
1274,0.7,0.28,20,1935117.4,15806032.6,4106152
1275,0.7,0.28,30,2404597.5,15336552.5,6034047
1276,0.7,0.28,40,2541208.2,15199941.8,7733092
1277,0.7,0.28,50,3114261,14626889,9082345
1278,0.7,0.28,60,3514645.3,14226504.7,10490880
1279,0.7,0.28,70,3898512,13842638,11748779
1280,0.7,0.28,80,4414963.5,13326186.5,13707600
1281,0.7,0.28,90,4886544.3,12854605.7,15964189
1282,0.7,0.28,100,5375460.6,12365689.4,17455725
1283,0.7,0.28,110,5662552.3,12078597.7,17741150
1284,0.7,0.28,120,6072615.3,11668534.7,17741150
1285,0.7,0.28,130,6444821.1,11296328.9,17741150
1286,0.7,0.28,140,6762752.8,10978397.2,17741150
1287,0.7,0.28,150,6947547.2,10793602.8,17741150
1288,0.7,0.28,160,6737863.8,11003286.2,17741150
1289,0.7,0.28,170,6674164.4,11066985.6,17741150
1290,0.7,0.28,180,7415181.8,10325968.2,17741150
1292,0.7,0.35,10,1323189.9,16417960.1,1886298
1293,0.7,0.35,20,1917454.9,15823695.1,4160776
1294,0.7,0.35,30,2349909.5,15391240.5,5974182
1295,0.7,0.35,40,2417880.5,15323269.5,7507224
1296,0.7,0.35,50,2920920.6,14820229.4,9646405
1297,0.7,0.35,60,3416882,14324268,11161710
1298,0.7,0.35,70,3982292.4,13758857.6,12704580
1299,0.7,0.35,80,4208976.8,13532173.2,14917571
1300,0.7,0.35,90,4814892.3,12926257.7,16108494
1301,0.7,0.35,100,5315415.1,12425734.9,17483890
1302,0.7,0.35,110,5770554.1,11970595.9,17297650
1303,0.7,0.35,120,5761843.6,11979306.4,17741150
1304,0.7,0.35,130,5939059.3,11802090.7,17741150
1305,0.7,0.35,140,6260711.6,11480438.4,17741150
1306,0.7,0.35,150,6914992.7,10826157.3,17741150
1307,0.7,0.35,160,7218666.2,10522483.8,17741150
1308,0.7,0.35,170,7176145.1,10565004.9,17741150
1309,0.7,0.35,180,6967854.7,10773295.3,17741150
1311,0.7,0.233,10,1298404,16442746,2028049
1312,0.7,0.233,20,1791039.6,15950110.4,3934264
1313,0.7,0.233,30,2150920,15590230,5701554
1314,0.7,0.233,40,2702969.3,15038180.7,7581264
1315,0.7,0.233,50,3234550.6,14506599.4,9350695
1316,0.7,0.233,60,3607057.3,14134092.7,10934082
1317,0.7,0.233,70,4046579.6,13694570.4,13594161
1318,0.7,0.233,80,4163525.2,13577624.8,15089619
1319,0.7,0.233,90,4806757.8,12934392.2,16512451
1320,0.7,0.233,100,5247492,12493658,17471485
1321,0.7,0.233,110,5686371.3,12054778.7,17741150
1322,0.7,0.233,120,5863117.8,11878032.2,17741150
1323,0.7,0.233,130,6307837.7,11433312.3,17741150
1324,0.7,0.233,140,6126111.5,11615038.5,17741150
1325,0.7,0.233,150,6815871.3,10925278.7,17741150
1326,0.7,0.233,160,6801656.5,10939493.5,17741150
1327,0.7,0.233,170,6856530.4,10884619.6,17741150
1328,0.7,0.233,180,6886565.7,10854584.3,17741150
1330,0.7,0.241,10,1375221.9,16365928.1,2097145
1331,0.7,0.241,20,1923956.2,15817193.8,4284550
1332,0.7,0.241,30,2346255.5,15394894.5,5831310
1333,0.7,0.241,40,2573939.7,15167210.3,7675408
1334,0.7,0.241,50,2941587.1,14799562.9,9186745
1335,0.7,0.241,60,3493734.1,14247415.9,11549442
1336,0.7,0.241,70,4124552,13616598,12575983
1337,0.7,0.241,80,4365294,13375856,15031515
1338,0.7,0.241,90,4643936.5,13097213.5,16309267
1339,0.7,0.241,100,5252354.1,12488795.9,17550500
1340,0.7,0.241,110,5736078.4,12005071.6,17741150
1341,0.7,0.241,120,5502345.2,12238804.8,17741150
1342,0.7,0.241,130,5938225.3,11802924.7,17741150
1343,0.7,0.241,140,6051077.1,11690072.9,17741150
1344,0.7,0.241,150,6471081.6,11270068.4,17741150
1345,0.7,0.241,160,6574283,11166867,17741150
1346,0.7,0.241,170,6467038,11274112,17741150
1347,0.7,0.241,180,6960028.7,10781121.3,17741150
1349,0.7,0.259,10,1402138,16339012,2116331
1350,0.7,0.259,20,1726862.6,16014287.4,4050960
1351,0.7,0.259,30,1895266.3,15845883.7,5567880
1352,0.7,0.259,40,2586588.5,15154561.5,7515016
1353,0.7,0.259,50,3030423.9,14710726.1,10151050
1354,0.7,0.259,60,3507580,14233570,11275524
1355,0.7,0.259,70,3959136.9,13782013.1,13603324
1356,0.7,0.259,80,4461894.6,13279255.4,14913899
1357,0.7,0.259,90,4947525.6,12793624.4,16963143
1358,0.7,0.259,100,5234658.7,12506491.3,17528120
1359,0.7,0.259,110,5588725.7,12152424.3,17741150
1360,0.7,0.259,120,5871158.6,11869991.4,17741150
1361,0.7,0.259,130,5988628.7,11752521.3,17741150
1362,0.7,0.259,140,6800249.9,10940900.1,17741150
1363,0.7,0.259,150,6342706.9,11398443.1,17741150
1364,0.7,0.259,160,6467357.3,11273792.7,17741150
1365,0.7,0.259,170,6278106.4,11463043.6,17741150
1366,0.7,0.259,180,6408719.4,11332430.6,17741150
1368,0.7,0.269,10,1373191.1,16367958.9,2099184
1369,0.7,0.269,20,1916875.7,15824274.3,4198254
1370,0.7,0.269,30,2387028.2,15354121.8,5863404
1371,0.7,0.269,40,2711254.5,15029895.5,8055868
1372,0.7,0.269,50,2850064,14891086,9246735
1373,0.7,0.269,60,3368633,14372517,11408856
1374,0.7,0.269,70,3492070.9,14249079.1,13255452
1375,0.7,0.269,80,4373454.4,13367695.6,15098696
1376,0.7,0.269,90,4609581.3,13131568.7,16830669
1377,0.7,0.269,100,5206118.2,12535031.8,17589485
1378,0.7,0.269,110,5748071.8,11993078.2,17741150
1379,0.7,0.269,120,5803529.2,11937620.8,17741150
1380,0.7,0.269,130,6017913.7,11723236.3,17741150
1381,0.7,0.269,140,6451022,11290128,17741150
1382,0.7,0.269,150,6235415.4,11505734.6,17741150
1383,0.7,0.269,160,6376903.5,11364246.5,17741150
1384,0.7,0.269,170,6359704,11381446,17741150
1385,0.7,0.269,180,6586610.2,11154539.8,17741150
1387,0.7,0.292,10,1228459.5,16512690.5,2051075
1388,0.7,0.292,20,1685019,16056131,4032628
1389,0.7,0.292,30,1923829.7,15817320.3,5948541
1390,0.7,0.292,40,2536991.9,15204158.1,7764532
1391,0.7,0.292,50,2905186.6,14835963.4,9480525
1392,0.7,0.292,60,3325180.1,14415969.9,10640820
1393,0.7,0.292,70,3867053.8,13874096.2,12766768
1394,0.7,0.292,80,4344898.3,13396251.7,15093640
1395,0.7,0.292,90,4887159.5,12853990.5,16328185
1396,0.7,0.292,100,5190555.8,12550594.2,17469120
1397,0.7,0.292,110,5789198.1,11951951.9,17741150
1398,0.7,0.292,120,6037817,11703333,17741150
1399,0.7,0.292,130,6461226.6,11279923.4,17741150
1400,0.7,0.292,140,6777038.7,10964111.3,17741150
1401,0.7,0.292,150,6756027.5,10985122.5,17741150
1402,0.7,0.292,160,6507792.8,11233357.2,17741150
1403,0.7,0.292,170,6951687,10789463,17741150
1404,0.7,0.292,180,6737447.4,11003702.6,17741150
1406,0.7,0.304,10,1323278.6,16417871.4,2013120
1407,0.7,0.304,20,1909598.9,15831551.1,3946388
1408,0.7,0.304,30,2027307.8,15713842.2,5844117
1409,0.7,0.304,40,2460060.2,15281089.8,7800220
1410,0.7,0.304,50,2993281.1,14747868.9,9196190
1411,0.7,0.304,60,3302591,14438559,10982394
1412,0.7,0.304,70,4033236.5,13707913.5,12455030
1413,0.7,0.304,80,4305980.5,13435169.5,14422712
1414,0.7,0.304,90,4679594.5,13061555.5,15685335
1415,0.7,0.304,100,5219629.1,12521520.9,17639360
1416,0.7,0.304,110,5437233.8,12303916.2,17741150
1417,0.7,0.304,120,6010342.7,11730807.3,17741150
1418,0.7,0.304,130,6041397,11699753,17741150
1419,0.7,0.304,140,5978053.2,11763096.8,17741150
1420,0.7,0.304,150,6626233,11114917,17741150
1421,0.7,0.304,160,6793200.5,10947949.5,17741150
1422,0.7,0.304,170,6420985.3,11320164.7,17741150
1423,0.7,0.304,180,7104038.9,10637111.1,17741150
1425,0.7,0.318,10,1278482.6,16462667.4,2088012
1426,0.7,0.318,20,1907712,15833438,4030924
1427,0.7,0.318,30,1935258.8,15805891.2,5667852
1428,0.7,0.318,40,2497682.5,15243467.5,7780632
1429,0.7,0.318,50,3054485.4,14686664.6,9380585
1430,0.7,0.318,60,3460631.7,14280518.3,11615298
1431,0.7,0.318,70,4031952.2,13709197.8,12653781
1432,0.7,0.318,80,4553190.4,13187959.6,14792648
1433,0.7,0.318,90,4896626.8,12844523.2,16682666
1434,0.7,0.318,100,5278317.4,12462832.6,17488720
1435,0.7,0.318,110,5367028.7,12374121.3,17741150
1436,0.7,0.318,120,5894254.3,11846895.7,17741150
1437,0.7,0.318,130,5985714.5,11755435.5,17741150
1438,0.7,0.318,140,6113586.6,11627563.4,17741150
1439,0.7,0.318,150,6309837.1,11431312.9,17741150
1440,0.7,0.318,160,6962810.8,10778339.2,17741150
1441,0.7,0.318,170,7101841.3,10639308.7,17741150
1442,0.7,0.318,180,7039220.3,10701929.7,17741150
1444,0.7,0.333,10,1290567.7,16450582.3,2002044
1445,0.7,0.333,20,1889864.8,15851285.2,4107624
1446,0.7,0.333,30,1938759,15802391,5744469
1447,0.7,0.333,40,2489323.4,15251826.6,7849404
1448,0.7,0.333,50,2963708.1,14777441.9,8952900
1449,0.7,0.333,60,3220306.6,14520843.4,11851098
1450,0.7,0.333,70,3963239.2,13777910.8,13921236
1451,0.7,0.333,80,4124721.3,13616428.7,14797059
1452,0.7,0.333,90,4824831.1,12916318.9,16769210
1453,0.7,0.333,100,5391994.1,12349155.9,17476250
1454,0.7,0.333,110,5675305.8,12065844.2,17741150
1455,0.7,0.333,120,5905653.9,11835496.1,17741150
1456,0.7,0.333,130,6094469.3,11646680.7,17741150
1457,0.7,0.333,140,6447118.6,11294031.4,17741150
1458,0.7,0.333,150,6413063.1,11328086.9,17741150
1459,0.7,0.333,160,6504809,11236341,17741150
1460,0.7,0.333,170,6832659.1,10908490.9,17741150
1461,0.7,0.333,180,7461167.7,10279982.3,17741150
1463,0.8,0.4,10,1454764.9,16286385.1,2164057
1464,0.8,0.4,20,1862245.5,15878904.5,4169870
1465,0.8,0.4,30,1987557,15753593,6024654
1466,0.8,0.4,40,2326889,15414261,7380932
1467,0.8,0.4,50,2975210.9,14765939.1,9826890
1468,0.8,0.4,60,3428966.4,14312183.6,10906656
1469,0.8,0.4,70,3948136.1,13793013.9,13212640
1470,0.8,0.4,80,4328455,13412695,15833649
1471,0.8,0.4,90,4594571.2,13146578.8,16727605
1472,0.8,0.4,100,5090244.9,12650905.1,17045520
1473,0.8,0.4,110,5293474.1,12447675.9,17741150
1474,0.8,0.4,120,5707723.5,12033426.5,17741150
1475,0.8,0.4,130,5790505.1,11950644.9,17741150
1476,0.8,0.4,140,6029886.4,11711263.6,17741150
1477,0.8,0.4,150,6153084.6,11588065.4,17741150
1478,0.8,0.4,160,6374897.9,11366252.1,17741150
1479,0.8,0.4,170,6589434.9,11151715.1,17741150
1480,0.8,0.4,180,5812647.9,11928502.1,17741150
1482,0.8,0.32,10,1251307.6,16489842.4,2031080
1483,0.8,0.32,20,1907770.3,15833379.7,3986650
1484,0.8,0.32,30,2172172.5,15568977.5,5865759
1485,0.8,0.32,40,2589924.2,15151225.8,7891480
1486,0.8,0.32,50,2801743.6,14939406.4,9619520
1487,0.8,0.32,60,3383222.5,14357927.5,11066400
1488,0.8,0.32,70,3438089.4,14303060.6,13656685
1489,0.8,0.32,80,4094395.1,13646754.9,14923995
1490,0.8,0.32,90,4454396,13286754,16841571
1491,0.8,0.32,100,5021165.2,12719984.8,17499715
1492,0.8,0.32,110,5475606.9,12265543.1,17740191
1493,0.8,0.32,120,5773327.3,11967822.7,17741150
1494,0.8,0.32,130,5903987.5,11837162.5,17741150
1495,0.8,0.32,140,5858134.4,11883015.6,17741150
1496,0.8,0.32,150,6059648.5,11681501.5,17741150
1497,0.8,0.32,160,5936085.1,11805064.9,17741150
1498,0.8,0.32,170,6079680.4,11661469.6,17741150
1499,0.8,0.32,180,6009055.9,11732094.1,17741150
1501,0.8,0.267,10,1361771,16379379,2081001
1502,0.8,0.267,20,1787470.4,15953679.6,3758690
1503,0.8,0.267,30,2137723.3,15603426.7,5705970
1504,0.8,0.267,40,2553165.7,15187984.3,7575460
1505,0.8,0.267,50,3013533.2,14727616.8,9729805
1506,0.8,0.267,60,3267192.5,14473957.5,11081940
1507,0.8,0.267,70,3681250.9,14059899.1,13497673
1508,0.8,0.267,80,4180015,13561135,15494678
1509,0.8,0.267,90,4690774.9,13050375.1,16642898
1510,0.8,0.267,100,5059281.4,12681868.6,17732495
1511,0.8,0.267,110,5241780.6,12499369.4,17741150
1512,0.8,0.267,120,5682192.9,12058957.1,17741150
1513,0.8,0.267,130,6043313.2,11697836.8,17741150
1514,0.8,0.267,140,6348451.3,11392698.7,17741150
1515,0.8,0.267,150,6215551.6,11525598.4,17741150
1516,0.8,0.267,160,6501274.1,11239875.9,17741150
1517,0.8,0.267,170,6471870,11269280,17741150
1518,0.8,0.267,180,6765623.6,10975526.4,17741150
1520,0.8,0.276,10,1412709.8,16328440.2,2060911
1521,0.8,0.276,20,1878874.5,15862275.5,4147204
1522,0.8,0.276,30,1995860.1,15745289.9,5424015
1523,0.8,0.276,40,2472795.6,15268354.4,7658964
1524,0.8,0.276,50,3168981,14572169,9577130
1525,0.8,0.276,60,3271091.5,14470058.5,10874910
1526,0.8,0.276,70,3940025.4,13801124.6,13008436
1527,0.8,0.276,80,4285871.3,13455278.7,14378448
1528,0.8,0.276,90,4594384.2,13146765.8,16373358
1529,0.8,0.276,100,5221851.8,12519298.2,17547480
1530,0.8,0.276,110,5142603.2,12598546.8,17741150
1531,0.8,0.276,120,5855278.1,11885871.9,17741150
1532,0.8,0.276,130,6348791.5,11392358.5,17741150
1533,0.8,0.276,140,5940503.7,11800646.3,17741150
1534,0.8,0.276,150,6332150.6,11408999.4,17741150
1535,0.8,0.276,160,6067919.1,11673230.9,17741150
1536,0.8,0.276,170,6474320.9,11266829.1,17741150
1537,0.8,0.276,180,6912396.3,10828753.7,17741150
1539,0.8,0.286,10,1384072.3,16357077.7,2110546
1540,0.8,0.286,20,1970797.8,15770352.2,4176598
1541,0.8,0.286,30,2132065.2,15609084.8,5612748
1542,0.8,0.286,40,2712045.9,15029104.1,8214752
1543,0.8,0.286,50,2865511.3,14875638.7,9425100
1544,0.8,0.286,60,3215418.7,14525731.3,11448234
1545,0.8,0.286,70,3934364.6,13806785.4,12773712
1546,0.8,0.286,80,4007436.4,13733713.6,14891566
1547,0.8,0.286,90,4852622.9,12888527.1,16399831
1548,0.8,0.286,100,5247061.2,12494088.8,17713050
1549,0.8,0.286,110,4870388.2,12870761.8,17741150
1550,0.8,0.286,120,5502887.1,12238262.9,17741150
1551,0.8,0.286,130,6050543.8,11690606.2,17741150
1552,0.8,0.286,140,5906640.1,11834509.9,17741150
1553,0.8,0.286,150,5974598,11766552,17741150
1554,0.8,0.286,160,6330862.2,11410287.8,17741150
1555,0.8,0.286,170,6352617.4,11388532.6,17741150
1556,0.8,0.286,180,6673163.1,11067986.9,17741150
1558,0.8,0.296,10,1387685.2,16353464.8,2191610
1559,0.8,0.296,20,2074833.8,15666316.2,4434944
1560,0.8,0.296,30,2131951.2,15609198.8,5961276
1561,0.8,0.296,40,2288113.2,15453036.8,7824564
1562,0.8,0.296,50,2838752.7,14902397.3,9398140
1563,0.8,0.296,60,3246951.5,14494198.5,10834050
1564,0.8,0.296,70,3826012.5,13915137.5,13736205
1565,0.8,0.296,80,4158121.9,13583028.1,14543179
1566,0.8,0.296,90,4551534.8,13189615.2,15930512
1567,0.8,0.296,100,4789758.9,12951391.1,17661805
1568,0.8,0.296,110,5150668.9,12590481.1,17741150
1569,0.8,0.296,120,5425655.5,12315494.5,17741150
1570,0.8,0.296,130,5859826.1,11881323.9,17741150
1571,0.8,0.296,140,6057261.5,11683888.5,17741150
1572,0.8,0.296,150,6170464.6,11570685.4,17741150
1573,0.8,0.296,160,6004628.7,11736521.3,17741150
1574,0.8,0.296,170,6460747.1,11280402.9,17741150
1575,0.8,0.296,180,6538128.3,11203021.7,17741150
1577,0.8,0.308,10,1409665,16331485,2266001
1578,0.8,0.308,20,1727637.7,16013512.3,4275060
1579,0.8,0.308,30,2152645.7,15588504.3,6309750
